post_url,post_text,posted_at,likes,total_comments,pct_tech_comments,pct_engineer_comments,pct_founder_comments,pct_hr_comments,pct_negative,pct_negative_engineer,pct_toxic_burnout,pct_critical_hostile,pct_supportive,risk_level,risk_class,risk_score,risk_reasons,risk_level_full,risk_class_full,risk_score_full,risk_reasons_full,pct_negative_full,pct_negative_engineer_full,pct_toxic_burnout_full,pct_critical_hostile_full,pct_supportive_full
https://www.linkedin.com/posts/amazon_chestnuts-arent-the-only-things-roasting-activity-7407213606997614592-3_fi,"Chestnuts aren't the only things roasting this holiday season! 🔥🎄Watch as Devices & Services SVP Panos Panay uses Alexa+'s ""Roast Me"" feature to generate his festive out-of-office responses. Spoiler: AIexa doesn't hold back.",2025-12-18 01:22:23,145,16.0,0.125,0.0625,0.1875,0.0625,0.125,0.5,0.0,0.125,0.875,High,Harmful,1.5,neg_tech>=20%,High,Harmful,1.5,neg_tech>=20%,0.10526315789473684,0.5,0.0,0.10526315789473684,0.7368421052631579
https://www.linkedin.com/posts/panos-panay-22b60ba9_another-batch-of-amazon-leo-satellites-deployed-activity-7406735241882533888-qRzK,"Another batch of Amazon Leo satellites deployed. Our seventh launch of the year is officially in the books. Huge thanks to United Launch Alliance (ULA) for taking our LA-04 payload to space aboard Atlas V. Amazon Leo is about one big goal: extending reliable, high-speed internet to those beyond the reach of existing networks. Really proud of this mission and what the team is building. Pumped for what’s ahead 🚀",2025-12-16 19:34:50,780,22.0,0.2727272727272727,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.9545454545454546,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.8076923076923077
https://www.linkedin.com/posts/amazon_starting-today-instagram-for-tv-is-rolling-activity-7406901410254053376-ZHiN,"Starting today, Instagram for TV is rolling out first on Fire TV—marking the first time Instagram content has been designed for television. What makes this launch special? ✨ Personalized channels organized by your interests—music, sports, travel, trending moments, and more ✨ Multi-account support (up to 5 accounts) so everyone in your household gets their own experience ✨ Search functionality to find creators, explore profiles, and discover new content ✨ Full engagement features—like Reels, browse comments, and see reactions ""Our mission is to get you to the world's best content fast, and we're thrilled to welcome Instagram to Fire TV,"" said Aidan Marcuss, VP of Fire TV. ""We're committed to keep pushing the boundaries of entertainment on customers' biggest screens."" The Instagram for TV app is available now in the U.S. on select Fire TV devices including Fire TV Stick HD, Fire TV Stick 4K Plus, Fire TV Stick 4K Max, and Fire TV Omni QLED Series.",2025-12-17 04:41:49,156,17.0,0.4117647058823529,0.058823529411764705,0.0,0.058823529411764705,0.35294117647058826,0.7142857142857143,0.29411764705882354,0.35294117647058826,0.6470588235294118,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;critical_hostile>=25%,0.2727272727272727,0.5,0.22727272727272727,0.2727272727272727,0.5
https://www.linkedin.com/posts/andy-jassy-8b1615_indias-entrepreneurial-energy-continues-activity-7404554307540283392-bwsx,"India's entrepreneurial energy continues to inspire. Excited to share we plan to invest an additional $35 billion in India through 2030 to help small and medium-sized businesses grow and thrive (announced at our sixth Amazon Smbhav Summit). This will bring AI benefits to 15 million businesses and 4 million students, quadruple “Made in India” exports to $80 billion, and support 3.8 million jobs by 2030. SMBs are driving India’s efforts to go digital, contributing to growing exports of local goods, and are creating lots of good jobs. Looking forward to empowering more SMBs to build new businesses and fuel innovation across India. https://lnkd.in/gGJVr2Zd",2025-12-10 17:27:16,3869,32.0,0.375,0.0625,0.25,0.0,0.15625,0.08333333333333333,0.09375,0.1875,0.78125,Medium,Harmless,1.0,mixed/neutral,Low,Helpful,0.0,supportive signal,0.125,0.0625,0.075,0.15,0.625
https://www.linkedin.com/posts/amazon_with-a-prime-membership-holiday-shopping-activity-7405328833039495168--LeM,"With a Prime membership, holiday shopping can be fun— and reality TV star and entrepreneur Kyle Cooke is here to prove it! 🎄✨ From finding the perfect gifts to getting them delivered fast, Amazon takes the hassle out of the holidays. Skip the stress and take advantage of: 🎁 A huge selection of items for everyone on your list 🎁 Fast, free delivery for last-minute shoppers 🎁 AI-powered shopping tools, like Rufus, that help you find what you need, fast",2025-12-12 20:32:58,204,24.0,0.25,0.041666666666666664,0.08333333333333333,0.0,0.5416666666666666,0.8333333333333334,0.375,0.5416666666666666,0.375,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,0.40625,0.5555555555555556,0.28125,0.40625,0.28125
https://www.linkedin.com/posts/amazon_great-teamwork-drives-great-innovation-activity-7404966720311848963-jHtR,"Great teamwork drives great innovation. 🤝 At Amazon, collaboration is at the heart of everything we do. David and Tristan are proof—as best friends and teammates, they show the magic that happens when connection meets seamless collaboration. ✨",2025-12-11 20:34:03,888,44.0,0.22727272727272727,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.38636363636363635,0.4,0.045454545454545456,0.36363636363636365,0.5681818181818182,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,0.34,0.3076923076923077,0.04,0.32,0.5
https://www.linkedin.com/posts/amazon_live-from-amazon-web-services-aws-re-activity-7401669610724651009-ViKQ,"🚨 LIVE from Amazon Web Services (AWS) re:Invent in Las Vegas! 🦾 Meet the three new frontier agents that work autonomously like teammates ⚡ New Trainium3 UltraServers deliver faster AI training and inference at lower cost ✨ Amazon expands Nova portfolio with four new models, and more Plus, Amazon CTO Werner Vogels shares his tech predictions for 2026 and beyond. Catch all the announcements from the event and dive into exclusive insights ⬇️",2025-12-02 18:12:31,1843,41.0,0.4146341463414634,0.0975609756097561,0.14634146341463414,0.0,0.0975609756097561,0.058823529411764705,0.024390243902439025,0.0975609756097561,0.8780487804878049,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.08,0.05,0.02,0.08,0.72
https://www.linkedin.com/posts/amazon_womeninbusiness-elleactiveforum-amazonbelgium-activity-7402036463351037952-NBv8,"We were honored to join the ELLE Active Forum 2025, where inspiring women came together to explore professional growth through the powerful lens of 'Purpose.' Our Belgium & Netherlands Country Manager Eva Faict delivered an inspiring keynote on purpose-driven entrepreneurship, highlighting how 90% of Belgian’s female retail entrepreneurs are fulfilled by their digital business. Guests were able to discover amazing Belgian products from GIMBER and THE MOCKTAIL CLUB showcasing the creativity, quality and diversity of local brands on amazon.com.be. We're proud to be an enabler of purpose-driven entrepreneurship in Belgium, helping transform passionate ideas into global success stories. #WomenInBusiness #ELLEActiveForum #AmazonBelgium #Entrepreneurship #WomenLeadership",2025-12-03 18:30:16,53,7.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.8571428571428571,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.14285714285714285,0.0,0.0,0.14285714285714285,0.8571428571428571
https://www.linkedin.com/posts/andy-jassy-8b1615_love-the-black-friday-sports-extravaganza-activity-7400158364783112192--W5E,"Love the Black Friday sports extravaganza we have for you today. Day starts at 9am ET with The Capital One Skins Game featuring Tommy Fleetwood, Xander Schauffele, Keegan Bradley, and Shane Lowry. Then, year 3 of our Black Friday NFL broadcast with two of the best teams in the NFC, Bears (8-3) vs. Eagles (8-3), kicking off at 3pm ET (pregame at 1:30pm ET). Then, we cap it off with compelling NBA matchups of Bucks vs. Knicks at 7:30pm ET and Mavericks vs. Lakers at 10pm ET. Available for all fans to watch on Prime Video—even those without Prime memberships. And fans can shop unique, exciting Amazon Black Friday deals throughout the broadcasts and in our store. Gonna be festive!",2025-11-28 16:38:06,1062,34.0,0.4411764705882353,0.08823529411764706,0.14705882352941177,0.058823529411764705,0.20588235294117646,0.26666666666666666,0.08823529411764706,0.20588235294117646,0.7941176470588235,High,Harmful,1.5,neg_tech>=20%,High,Harmful,1.5,neg_tech>=20%,0.14893617021276595,0.2,0.06382978723404255,0.14893617021276595,0.574468085106383
https://www.linkedin.com/posts/amazon_major-announcements-from-amazon-this-week-activity-7397700840284794881-r_ms,"📰 Major announcements from Amazon this week spanning holiday deals you can't miss, enhanced AI shopping capabilities, and global Alexa+ expansion. Catch all the details in our latest newsletter ⬇️",2025-11-21 19:22:02,1360,41.0,0.17073170731707318,0.024390243902439025,0.1951219512195122,0.0,0.4878048780487805,0.42857142857142855,0.12195121951219512,0.4878048780487805,0.4634146341463415,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,0.4,0.3333333333333333,0.1,0.4,0.38
