post_url,post_text,posted_at,likes,total_comments,pct_tech_comments,pct_engineer_comments,pct_founder_comments,pct_hr_comments,pct_negative,pct_negative_engineer,pct_toxic_burnout,pct_critical_hostile,pct_supportive,risk_level,risk_class,risk_score,risk_reasons,risk_level_full,risk_class_full,risk_score_full,risk_reasons_full,pct_negative_full,pct_negative_engineer_full,pct_toxic_burnout_full,pct_critical_hostile_full,pct_supportive_full
https://www.linkedin.com/posts/microsoft_from-startups-to-public-institutions-microsoft-activity-7405217882344742912-p1wH,"From startups to public institutions, Microsoft is fuelling innovation with $20B in AI and Cloud investments across Europe. Discover how we’re building a stronger digital future together at: http://msft.it/6049tcQiT",2025-12-12 13:12:05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/microsoft_ai-is-rewriting-the-rules-in-financial-services-activity-7406660228852867072-uKTg,AI is rewriting the rules in financial services. Are you ready? Discover how to: ❇️ Build AI-ready infrastructure to innovate faster ❇️ Boost compliance and reduce risk with smart insights ❇️ Deliver personalised experiences that win customers Get started: http://msft.it/6186tmdLY,2025-12-16 12:43:27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/microsoft_microsoftcareersemea-microsoftlife-activity-7406634200809979905-ImVI,"Flexibility at work means more than just adjusting your schedule - it’s about making space for what matters most. For Andrew, being an engineering leader and a dad of three means balancing customer commitments with family moments, from school drop-offs to cheering at sports days. At Microsoft, flexible working empowers us to show up fully for both our teams and our loved ones. How do you make flexibility work for you? #MicrosoftCareersEMEA #MicrosoftLife​",2025-12-16 11:00:02,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/microsoft_microsoftcareersemea-microsoftlife-datacentercareers-activity-7404822271279702016-0LXw,"If Samuel’s sure of anything, it’s that when you work in one of our datacenters we win and thrive together. Some roles are more tech-focused than others, but we all support each other and play a valuable part in changing the world. Discover where you fit in: https://msft.it/6044tk3O2 #MicrosoftCareersEMEA #MicrosoftLife #DatacenterCareers",2025-12-11 11:00:04,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/microsoft_your-ai-assistant-is-only-as-good-as-your-activity-7406267026874363904-dxv-,Your AI assistant is only as good as your prompt. Unlock Microsoft 365 Copilot's full potential with these work-ready prompts. Try now: http://msft.it/6188tll14,2025-12-15 10:41:00,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/satyanadella_a-race-against-time-maharashtra-police-get-activity-7405143430328258560-Bzph,"Great meeting Chief Minister Devendra Fadnavis today to discuss how AI can have real impact for people across Maharashtra. Our first collaboration, MahaCrimeOS AI, is helping to support victims of cybercrime and financial fraud. https://lnkd.in/gSUz_W4M",2025-12-12 19:42:46,2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/satyanadella_real-time-intelligence-how-indias-swiggy-activity-7404753089972535299-0NPA,"It was fun to spend time with the team at Swiggy today, and see how they're using Microsoft Fabric to process billions of data points in near real time, paving the way for new innovations in how convenience is delivered to millions of their users. A really great use case! https://lnkd.in/gWFG4qrn",2025-12-11 19:22:05,3228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/satyanadella_jobs-security-skills-how-indias-giant-activity-7404408432293969921-BJHX,"Every time I visit India, I'm struck by how AI is already starting to have a profound impact on people's lives. A great example is our partnership with the Ministry of Labour and Employment, GOI to help connect more than 300 million informal workers to better jobs and social security, showing what’s possible when technology empowers people at scale. https://lnkd.in/gEkXC7zK",2025-12-10 18:46:54,2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/microsoft_in-decembers-edition-of-the-monthly-tech-activity-7404897963891863555-DDih,"In December’s edition of The Monthly Tech In, we explore the worlds where imagination and technology meet. From a modern reimagining of Final Fantasy VII to new creative pipelines powering studios around the globe, this issue looks at how gaming continues to push the boundaries of storytelling and innovation. You’ll also meet the developers, creators and everyday builders using AI to change how we code, learn and work. Dive into the people and breakthroughs shaping the next era of play and productivity.",2025-12-11 16:00:50,1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/microsoft_azureai-azureaifoundry-activity-7404127681430097920-C2I2,"Building AI apps or agents? Don’t miss our Dec 16 Tech Brief. Get a fast tour of Azure AI Foundry, your factory for designing and managing AI experiences. 👉 Register now: http://msft.it/6043t9rrX #AzureAI #AzureAIFoundry",2025-12-09 13:00:01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
